name,moref,parent_host,mac_address,link_status,speed,duplex,driver,firmware,pci_address,notes
vmnic2,nic-host-1943-2,host-1943,00:50:56:3f:9f:62,Up,10000,Full,vmxnet3,1.6.7,0000:33:00.2,NIC 3 for host NA-ESX-01-07
vmnic3,nic-host-1943-3,host-1943,00:50:56:ce:ee:61,Up,25000,Full,vmxnet3,1.8.6,0000:24:00.3,NIC 4 for host NA-ESX-01-07
vmnic4,nic-host-1943-4,host-1943,00:50:56:64:c9:71,Up,40000,Full,vmxnet3,1.4.1,0000:19:00.4,NIC 5 for host NA-ESX-01-07
vmnic5,nic-host-1943-5,host-1943,00:50:56:ef:82:84,Up,10000,Full,vmxnet3,1.6.6,0000:46:00.5,NIC 6 for host NA-ESX-01-07
vmnic6,nic-host-1943-6,host-1943,00:50:56:b5:c9:24,Up,40000,Full,vmxnet3,1.1.4,0000:34:00.6,NIC 7 for host NA-ESX-01-07
vmnic7,nic-host-1943-7,host-1943,00:50:56:ce:c5:da,Up,10000,Full,vmxnet3,1.1.7,0000:15:00.7,NIC 8 for host NA-ESX-01-07
vmnic0,nic-host-1944-0,host-1944,00:50:56:53:3d:47,Up,10000,Full,vmxnet3,1.9.4,0000:30:00.0,NIC 1 for host NA-ESX-01-08
vmnic1,nic-host-1944-1,host-1944,00:50:56:16:5d:63,Up,25000,Full,vmxnet3,1.6.3,0000:05:00.1,NIC 2 for host NA-ESX-01-08
vmnic2,nic-host-1944-2,host-1944,00:50:56:2a:e6:6e,Up,25000,Full,vmxnet3,1.8.8,0000:65:00.2,NIC 3 for host NA-ESX-01-08
vmnic3,nic-host-1944-3,host-1944,00:50:56:8d:f0:ec,Up,40000,Full,vmxnet3,1.2.4,0000:27:00.3,NIC 4 for host NA-ESX-01-08
vmnic4,nic-host-1944-4,host-1944,00:50:56:62:f1:8e,Up,40000,Full,vmxnet3,1.3.6,0000:29:00.4,NIC 5 for host NA-ESX-01-08
vmnic5,nic-host-1944-5,host-1944,00:50:56:54:a7:42,Up,40000,Full,vmxnet3,1.5.7,0000:76:00.5,NIC 6 for host NA-ESX-01-08
vmnic6,nic-host-1944-6,host-1944,00:50:56:dd:8a:bc,Up,25000,Full,vmxnet3,1.3.8,0000:73:00.6,NIC 7 for host NA-ESX-01-08
vmnic7,nic-host-1944-7,host-1944,00:50:56:48:96:1a,Up,40000,Full,vmxnet3,1.4.0,0000:71:00.7,NIC 8 for host NA-ESX-01-08
vmnic0,nic-host-1945-0,host-1945,00:50:56:89:f4:49,Up,40000,Full,vmxnet3,1.8.5,0000:04:00.0,NIC 1 for host NA-ESX-02-01
vmnic1,nic-host-1945-1,host-1945,00:50:56:96:11:46,Up,40000,Full,vmxnet3,1.9.6,0000:56:00.1,NIC 2 for host NA-ESX-02-01
vmnic2,nic-host-1945-2,host-1945,00:50:56:c5:d4:31,Up,10000,Full,vmxnet3,1.6.5,0000:35:00.2,NIC 3 for host NA-ESX-02-01
vmnic3,nic-host-1945-3,host-1945,00:50:56:12:f5:f9,Up,10000,Full,vmxnet3,1.8.3,0000:77:00.3,NIC 4 for host NA-ESX-02-01
vmnic4,nic-host-1945-4,host-1945,00:50:56:90:36:68,Down,10000,Full,vmxnet3,1.2.7,0000:96:00.4,NIC 5 for host NA-ESX-02-01
vmnic5,nic-host-1945-5,host-1945,00:50:56:22:12:7d,Up,25000,Full,vmxnet3,1.4.0,0000:01:00.5,NIC 6 for host NA-ESX-02-01
vmnic6,nic-host-1945-6,host-1945,00:50:56:57:87:ef,Up,40000,Full,vmxnet3,1.1.3,0000:98:00.6,NIC 7 for host NA-ESX-02-01
vmnic7,nic-host-1945-7,host-1945,00:50:56:2e:ef:9f,Up,40000,Full,vmxnet3,1.2.0,0000:73:00.7,NIC 8 for host NA-ESX-02-01
vmnic0,nic-host-1946-0,host-1946,00:50:56:d1:0f:7e,Up,25000,Full,vmxnet3,1.3.6,0000:08:00.0,NIC 1 for host NA-ESX-02-02
vmnic1,nic-host-1946-1,host-1946,00:50:56:9a:b3:76,Up,10000,Full,vmxnet3,1.9.9,0000:78:00.1,NIC 2 for host NA-ESX-02-02
vmnic2,nic-host-1946-2,host-1946,00:50:56:f6:c0:8a,Up,40000,Full,vmxnet3,1.1.0,0000:13:00.2,NIC 3 for host NA-ESX-02-02
vmnic3,nic-host-1946-3,host-1946,00:50:56:d8:29:fa,Down,10000,Full,vmxnet3,1.3.1,0000:46:00.3,NIC 4 for host NA-ESX-02-02
vmnic4,nic-host-1946-4,host-1946,00:50:56:3d:29:12,Up,25000,Full,vmxnet3,1.1.6,0000:32:00.4,NIC 5 for host NA-ESX-02-02
vmnic5,nic-host-1946-5,host-1946,00:50:56:d4:bf:bf,Up,25000,Full,vmxnet3,1.6.7,0000:14:00.5,NIC 6 for host NA-ESX-02-02
vmnic6,nic-host-1946-6,host-1946,00:50:56:9a:f1:18,Up,10000,Full,vmxnet3,1.1.0,0000:73:00.6,NIC 7 for host NA-ESX-02-02
vmnic7,nic-host-1946-7,host-1946,00:50:56:78:2e:90,Up,40000,Full,vmxnet3,1.9.7,0000:97:00.7,NIC 8 for host NA-ESX-02-02
vmnic0,nic-host-1947-0,host-1947,00:50:56:71:de:0f,Down,40000,Full,vmxnet3,1.9.6,0000:07:00.0,NIC 1 for host NA-ESX-02-03
vmnic1,nic-host-1947-1,host-1947,00:50:56:49:ee:64,Down,10000,Full,vmxnet3,1.1.3,0000:74:00.1,NIC 2 for host NA-ESX-02-03
vmnic2,nic-host-1947-2,host-1947,00:50:56:fd:81:da,Up,25000,Full,vmxnet3,1.4.7,0000:39:00.2,NIC 3 for host NA-ESX-02-03
vmnic3,nic-host-1947-3,host-1947,00:50:56:3e:83:63,Up,25000,Full,vmxnet3,1.2.2,0000:95:00.3,NIC 4 for host NA-ESX-02-03
vmnic4,nic-host-1947-4,host-1947,00:50:56:48:ca:d8,Up,40000,Full,vmxnet3,1.4.7,0000:23:00.4,NIC 5 for host NA-ESX-02-03
vmnic5,nic-host-1947-5,host-1947,00:50:56:a1:67:b2,Up,40000,Full,vmxnet3,1.5.9,0000:06:00.5,NIC 6 for host NA-ESX-02-03
vmnic6,nic-host-1947-6,host-1947,00:50:56:1a:35:a6,Up,40000,Full,vmxnet3,1.6.4,0000:76:00.6,NIC 7 for host NA-ESX-02-03
vmnic7,nic-host-1947-7,host-1947,00:50:56:3c:bf:bc,Up,25000,Full,vmxnet3,1.9.0,0000:38:00.7,NIC 8 for host NA-ESX-02-03
vmnic0,nic-host-1948-0,host-1948,00:50:56:f7:7d:c6,Up,40000,Full,vmxnet3,1.5.9,0000:20:00.0,NIC 1 for host NA-ESX-02-04
vmnic1,nic-host-1948-1,host-1948,00:50:56:3b:e4:5a,Up,40000,Full,vmxnet3,1.8.8,0000:69:00.1,NIC 2 for host NA-ESX-02-04
vmnic2,nic-host-1948-2,host-1948,00:50:56:77:6d:af,Up,25000,Full,vmxnet3,1.1.6,0000:95:00.2,NIC 3 for host NA-ESX-02-04
vmnic3,nic-host-1948-3,host-1948,00:50:56:4f:b9:39,Up,40000,Full,vmxnet3,1.7.6,0000:82:00.3,NIC 4 for host NA-ESX-02-04
vmnic4,nic-host-1948-4,host-1948,00:50:56:a1:33:d0,Up,40000,Full,vmxnet3,1.4.2,0000:18:00.4,NIC 5 for host NA-ESX-02-04
vmnic5,nic-host-1948-5,host-1948,00:50:56:8b:9b:64,Up,25000,Full,vmxnet3,1.1.0,0000:71:00.5,NIC 6 for host NA-ESX-02-04
vmnic6,nic-host-1948-6,host-1948,00:50:56:89:60:64,Up,40000,Full,vmxnet3,1.9.3,0000:41:00.6,NIC 7 for host NA-ESX-02-04
vmnic7,nic-host-1948-7,host-1948,00:50:56:d2:96:b7,Up,25000,Full,vmxnet3,1.3.9,0000:37:00.7,NIC 8 for host NA-ESX-02-04
vmnic0,nic-host-1949-0,host-1949,00:50:56:30:cb:cb,Up,10000,Full,vmxnet3,1.8.3,0000:42:00.0,NIC 1 for host NA-ESX-02-05
vmnic1,nic-host-1949-1,host-1949,00:50:56:77:7f:c5,Up,10000,Full,vmxnet3,1.4.0,0000:36:00.1,NIC 2 for host NA-ESX-02-05
vmnic2,nic-host-1949-2,host-1949,00:50:56:3f:95:8b,Up,40000,Full,vmxnet3,1.6.5,0000:65:00.2,NIC 3 for host NA-ESX-02-05
vmnic3,nic-host-1949-3,host-1949,00:50:56:24:1a:e1,Up,40000,Full,vmxnet3,1.6.3,0000:87:00.3,NIC 4 for host NA-ESX-02-05
vmnic4,nic-host-1949-4,host-1949,00:50:56:02:ba:30,Up,25000,Full,vmxnet3,1.8.1,0000:19:00.4,NIC 5 for host NA-ESX-02-05
vmnic5,nic-host-1949-5,host-1949,00:50:56:46:76:75,Up,10000,Full,vmxnet3,1.4.4,0000:92:00.5,NIC 6 for host NA-ESX-02-05
vmnic6,nic-host-1949-6,host-1949,00:50:56:a6:36:51,Up,40000,Full,vmxnet3,1.4.7,0000:56:00.6,NIC 7 for host NA-ESX-02-05
vmnic7,nic-host-1949-7,host-1949,00:50:56:06:a2:68,Up,40000,Full,vmxnet3,1.7.1,0000:92:00.7,NIC 8 for host NA-ESX-02-05
vmnic0,nic-host-1950-0,host-1950,00:50:56:ec:18:81,Up,10000,Full,vmxnet3,1.3.0,0000:17:00.0,NIC 1 for host NA-ESX-02-06
vmnic1,nic-host-1950-1,host-1950,00:50:56:8d:17:92,Up,40000,Full,vmxnet3,1.9.2,0000:69:00.1,NIC 2 for host NA-ESX-02-06
vmnic2,nic-host-1950-2,host-1950,00:50:56:84:d7:ff,Up,10000,Full,vmxnet3,1.6.3,0000:08:00.2,NIC 3 for host NA-ESX-02-06
vmnic3,nic-host-1950-3,host-1950,00:50:56:c6:6b:f9,Down,40000,Full,vmxnet3,1.8.7,0000:31:00.3,NIC 4 for host NA-ESX-02-06
vmnic4,nic-host-1950-4,host-1950,00:50:56:76:ec:5b,Down,10000,Full,vmxnet3,1.7.4,0000:58:00.4,NIC 5 for host NA-ESX-02-06
vmnic5,nic-host-1950-5,host-1950,00:50:56:05:f6:0d,Up,40000,Full,vmxnet3,1.2.5,0000:47:00.5,NIC 6 for host NA-ESX-02-06
vmnic6,nic-host-1950-6,host-1950,00:50:56:d1:46:a1,Up,25000,Full,vmxnet3,1.7.4,0000:75:00.6,NIC 7 for host NA-ESX-02-06
vmnic7,nic-host-1950-7,host-1950,00:50:56:c0:5e:30,Up,10000,Full,vmxnet3,1.7.5,0000:45:00.7,NIC 8 for host NA-ESX-02-06
vmnic0,nic-host-1951-0,host-1951,00:50:56:de:3e:a3,Up,40000,Full,vmxnet3,1.5.0,0000:56:00.0,NIC 1 for host NA-ESX-02-07
vmnic1,nic-host-1951-1,host-1951,00:50:56:71:e2:b5,Up,10000,Full,vmxnet3,1.5.8,0000:64:00.1,NIC 2 for host NA-ESX-02-07
vmnic2,nic-host-1951-2,host-1951,00:50:56:2b:d9:f7,Up,25000,Full,vmxnet3,1.4.6,0000:13:00.2,NIC 3 for host NA-ESX-02-07
vmnic3,nic-host-1951-3,host-1951,00:50:56:2a:48:b7,Up,10000,Full,vmxnet3,1.8.2,0000:27:00.3,NIC 4 for host NA-ESX-02-07
vmnic4,nic-host-1951-4,host-1951,00:50:56:39:9e:0b,Up,10000,Full,vmxnet3,1.8.0,0000:11:00.4,NIC 5 for host NA-ESX-02-07
vmnic5,nic-host-1951-5,host-1951,00:50:56:2c:74:c6,Up,25000,Full,vmxnet3,1.9.2,0000:27:00.5,NIC 6 for host NA-ESX-02-07
vmnic6,nic-host-1951-6,host-1951,00:50:56:06:80:fc,Up,25000,Full,vmxnet3,1.2.2,0000:54:00.6,NIC 7 for host NA-ESX-02-07
vmnic7,nic-host-1951-7,host-1951,00:50:56:7c:69:3c,Up,25000,Full,vmxnet3,1.5.6,0000:62:00.7,NIC 8 for host NA-ESX-02-07
vmnic0,nic-host-1952-0,host-1952,00:50:56:84:9c:81,Up,10000,Full,vmxnet3,1.5.1,0000:57:00.0,NIC 1 for host NA-ESX-03-01
vmnic1,nic-host-1952-1,host-1952,00:50:56:c9:aa:21,Up,10000,Full,vmxnet3,1.9.4,0000:95:00.1,NIC 2 for host NA-ESX-03-01
vmnic2,nic-host-1952-2,host-1952,00:50:56:7b:7d:28,Up,10000,Full,vmxnet3,1.7.8,0000:95:00.2,NIC 3 for host NA-ESX-03-01
vmnic3,nic-host-1952-3,host-1952,00:50:56:ad:14:69,Down,10000,Full,vmxnet3,1.2.3,0000:99:00.3,NIC 4 for host NA-ESX-03-01
vmnic4,nic-host-1952-4,host-1952,00:50:56:cc:c8:78,Up,10000,Full,vmxnet3,1.7.4,0000:06:00.4,NIC 5 for host NA-ESX-03-01
vmnic5,nic-host-1952-5,host-1952,00:50:56:79:ea:1b,Up,25000,Full,vmxnet3,1.1.8,0000:00:00.5,NIC 6 for host NA-ESX-03-01
vmnic6,nic-host-1952-6,host-1952,00:50:56:f3:e7:1c,Up,25000,Full,vmxnet3,1.2.0,0000:12:00.6,NIC 7 for host NA-ESX-03-01
vmnic7,nic-host-1952-7,host-1952,00:50:56:2b:ec:d3,Up,25000,Full,vmxnet3,1.1.8,0000:26:00.7,NIC 8 for host NA-ESX-03-01
vmnic0,nic-host-1953-0,host-1953,00:50:56:39:ef:9f,Up,10000,Full,vmxnet3,1.5.9,0000:91:00.0,NIC 1 for host NA-ESX-03-02
vmnic1,nic-host-1953-1,host-1953,00:50:56:8b:a1:09,Up,40000,Full,vmxnet3,1.4.8,0000:05:00.1,NIC 2 for host NA-ESX-03-02
vmnic2,nic-host-1953-2,host-1953,00:50:56:47:f4:f9,Up,40000,Full,vmxnet3,1.5.0,0000:67:00.2,NIC 3 for host NA-ESX-03-02
vmnic3,nic-host-1953-3,host-1953,00:50:56:ea:34:e5,Up,25000,Full,vmxnet3,1.7.2,0000:08:00.3,NIC 4 for host NA-ESX-03-02
vmnic4,nic-host-1953-4,host-1953,00:50:56:1f:63:4e,Up,10000,Full,vmxnet3,1.8.2,0000:91:00.4,NIC 5 for host NA-ESX-03-02
vmnic5,nic-host-1953-5,host-1953,00:50:56:74:ee:ba,Down,10000,Full,vmxnet3,1.9.7,0000:01:00.5,NIC 6 for host NA-ESX-03-02
vmnic6,nic-host-1953-6,host-1953,00:50:56:e5:ed:13,Up,40000,Full,vmxnet3,1.7.6,0000:81:00.6,NIC 7 for host NA-ESX-03-02
vmnic7,nic-host-1953-7,host-1953,00:50:56:e8:7a:b5,Up,40000,Full,vmxnet3,1.8.7,0000:38:00.7,NIC 8 for host NA-ESX-03-02
vmnic0,nic-host-1954-0,host-1954,00:50:56:2e:bf:45,Up,10000,Full,vmxnet3,1.8.5,0000:60:00.0,NIC 1 for host NA-ESX-03-03
vmnic1,nic-host-1954-1,host-1954,00:50:56:3e:a2:c6,Up,40000,Full,vmxnet3,1.8.6,0000:34:00.1,NIC 2 for host NA-ESX-03-03
vmnic2,nic-host-1954-2,host-1954,00:50:56:20:3d:04,Up,40000,Full,vmxnet3,1.8.6,0000:51:00.2,NIC 3 for host NA-ESX-03-03
vmnic3,nic-host-1954-3,host-1954,00:50:56:f2:67:ea,Up,10000,Full,vmxnet3,1.6.8,0000:32:00.3,NIC 4 for host NA-ESX-03-03
vmnic4,nic-host-1954-4,host-1954,00:50:56:71:d3:55,Up,25000,Full,vmxnet3,1.3.1,0000:86:00.4,NIC 5 for host NA-ESX-03-03
vmnic5,nic-host-1954-5,host-1954,00:50:56:f7:54:e5,Up,10000,Full,vmxnet3,1.8.3,0000:56:00.5,NIC 6 for host NA-ESX-03-03
vmnic6,nic-host-1954-6,host-1954,00:50:56:62:18:fa,Up,25000,Full,vmxnet3,1.1.0,0000:25:00.6,NIC 7 for host NA-ESX-03-03
vmnic7,nic-host-1954-7,host-1954,00:50:56:46:3b:70,Up,40000,Full,vmxnet3,1.3.4,0000:33:00.7,NIC 8 for host NA-ESX-03-03
vmnic0,nic-host-1955-0,host-1955,00:50:56:a5:4f:74,Up,40000,Full,vmxnet3,1.2.6,0000:12:00.0,NIC 1 for host NA-ESX-03-04
vmnic1,nic-host-1955-1,host-1955,00:50:56:28:ad:5e,Up,40000,Full,vmxnet3,1.9.2,0000:48:00.1,NIC 2 for host NA-ESX-03-04
vmnic2,nic-host-1955-2,host-1955,00:50:56:18:98:03,Up,10000,Full,vmxnet3,1.4.0,0000:95:00.2,NIC 3 for host NA-ESX-03-04
vmnic3,nic-host-1955-3,host-1955,00:50:56:52:b2:9e,Up,25000,Full,vmxnet3,1.4.3,0000:87:00.3,NIC 4 for host NA-ESX-03-04
vmnic4,nic-host-1955-4,host-1955,00:50:56:ef:06:50,Up,10000,Full,vmxnet3,1.6.9,0000:78:00.4,NIC 5 for host NA-ESX-03-04
vmnic5,nic-host-1955-5,host-1955,00:50:56:d4:e8:30,Up,25000,Full,vmxnet3,1.4.0,0000:15:00.5,NIC 6 for host NA-ESX-03-04
vmnic6,nic-host-1955-6,host-1955,00:50:56:2a:20:94,Up,40000,Full,vmxnet3,1.1.6,0000:57:00.6,NIC 7 for host NA-ESX-03-04
vmnic7,nic-host-1955-7,host-1955,00:50:56:9d:64:c6,Up,25000,Full,vmxnet3,1.9.7,0000:26:00.7,NIC 8 for host NA-ESX-03-04
vmnic0,nic-host-1956-0,host-1956,00:50:56:c5:b2:f1,Up,25000,Full,vmxnet3,1.7.6,0000:51:00.0,NIC 1 for host NA-ESX-03-05
vmnic1,nic-host-1956-1,host-1956,00:50:56:a3:21:7c,Up,40000,Full,vmxnet3,1.9.2,0000:09:00.1,NIC 2 for host NA-ESX-03-05
vmnic2,nic-host-1956-2,host-1956,00:50:56:01:2c:ee,Up,40000,Full,vmxnet3,1.1.6,0000:12:00.2,NIC 3 for host NA-ESX-03-05
vmnic3,nic-host-1956-3,host-1956,00:50:56:24:91:ee,Up,25000,Full,vmxnet3,1.1.8,0000:91:00.3,NIC 4 for host NA-ESX-03-05
vmnic4,nic-host-1956-4,host-1956,00:50:56:0d:c1:52,Up,25000,Full,vmxnet3,1.6.1,0000:84:00.4,NIC 5 for host NA-ESX-03-05
vmnic5,nic-host-1956-5,host-1956,00:50:56:2f:05:f1,Up,40000,Full,vmxnet3,1.8.1,0000:25:00.5,NIC 6 for host NA-ESX-03-05
vmnic6,nic-host-1956-6,host-1956,00:50:56:49:0a:16,Up,40000,Full,vmxnet3,1.2.7,0000:25:00.6,NIC 7 for host NA-ESX-03-05
vmnic7,nic-host-1956-7,host-1956,00:50:56:cb:73:3c,Up,10000,Full,vmxnet3,1.1.3,0000:91:00.7,NIC 8 for host NA-ESX-03-05
vmnic0,nic-host-1957-0,host-1957,00:50:56:52:14:81,Down,10000,Full,vmxnet3,1.2.3,0000:81:00.0,NIC 1 for host NA-ESX-03-06
vmnic1,nic-host-1957-1,host-1957,00:50:56:6e:4c:17,Up,40000,Full,vmxnet3,1.6.7,0000:64:00.1,NIC 2 for host NA-ESX-03-06
vmnic2,nic-host-1957-2,host-1957,00:50:56:5e:79:23,Up,40000,Full,vmxnet3,1.5.5,0000:64:00.2,NIC 3 for host NA-ESX-03-06
vmnic3,nic-host-1957-3,host-1957,00:50:56:e9:56:c3,Up,10000,Full,vmxnet3,1.7.5,0000:16:00.3,NIC 4 for host NA-ESX-03-06
vmnic4,nic-host-1957-4,host-1957,00:50:56:18:28:d3,Up,25000,Full,vmxnet3,1.3.8,0000:16:00.4,NIC 5 for host NA-ESX-03-06
vmnic5,nic-host-1957-5,host-1957,00:50:56:83:c3:52,Up,25000,Full,vmxnet3,1.9.7,0000:50:00.5,NIC 6 for host NA-ESX-03-06
vmnic6,nic-host-1957-6,host-1957,00:50:56:15:bb:1d,Up,40000,Full,vmxnet3,1.7.3,0000:98:00.6,NIC 7 for host NA-ESX-03-06
vmnic7,nic-host-1957-7,host-1957,00:50:56:bb:e7:90,Up,40000,Full,vmxnet3,1.3.7,0000:93:00.7,NIC 8 for host NA-ESX-03-06
vmnic0,nic-host-1958-0,host-1958,00:50:56:c9:a9:fc,Up,25000,Full,vmxnet3,1.9.1,0000:17:00.0,NIC 1 for host NA-ESX-03-07
vmnic1,nic-host-1958-1,host-1958,00:50:56:c0:09:7c,Up,10000,Full,vmxnet3,1.6.6,0000:86:00.1,NIC 2 for host NA-ESX-03-07
vmnic2,nic-host-1958-2,host-1958,00:50:56:b2:41:80,Up,40000,Full,vmxnet3,1.7.9,0000:81:00.2,NIC 3 for host NA-ESX-03-07
vmnic3,nic-host-1958-3,host-1958,00:50:56:75:c5:12,Up,40000,Full,vmxnet3,1.8.1,0000:95:00.3,NIC 4 for host NA-ESX-03-07
vmnic4,nic-host-1958-4,host-1958,00:50:56:bc:f3:43,Up,40000,Full,vmxnet3,1.9.5,0000:55:00.4,NIC 5 for host NA-ESX-03-07
vmnic5,nic-host-1958-5,host-1958,00:50:56:ce:3b:96,Up,10000,Full,vmxnet3,1.7.1,0000:57:00.5,NIC 6 for host NA-ESX-03-07
vmnic6,nic-host-1958-6,host-1958,00:50:56:fe:8a:aa,Up,25000,Full,vmxnet3,1.8.1,0000:93:00.6,NIC 7 for host NA-ESX-03-07
vmnic7,nic-host-1958-7,host-1958,00:50:56:1a:32:bf,Up,25000,Full,vmxnet3,1.1.1,0000:38:00.7,NIC 8 for host NA-ESX-03-07
vmnic0,nic-host-1959-0,host-1959,00:50:56:6f:57:fb,Up,40000,Full,vmxnet3,1.6.9,0000:37:00.0,NIC 1 for host NA-ESX-03-08
vmnic1,nic-host-1959-1,host-1959,00:50:56:29:69:71,Up,25000,Full,vmxnet3,1.8.2,0000:04:00.1,NIC 2 for host NA-ESX-03-08
vmnic2,nic-host-1959-2,host-1959,00:50:56:82:bf:8b,Up,40000,Full,vmxnet3,1.1.7,0000:13:00.2,NIC 3 for host NA-ESX-03-08
vmnic3,nic-host-1959-3,host-1959,00:50:56:cb:51:4e,Up,40000,Full,vmxnet3,1.7.7,0000:17:00.3,NIC 4 for host NA-ESX-03-08
vmnic4,nic-host-1959-4,host-1959,00:50:56:50:bd:1b,Up,10000,Full,vmxnet3,1.1.0,0000:33:00.4,NIC 5 for host NA-ESX-03-08
vmnic5,nic-host-1959-5,host-1959,00:50:56:04:88:63,Down,40000,Full,vmxnet3,1.6.2,0000:59:00.5,NIC 6 for host NA-ESX-03-08
vmnic6,nic-host-1959-6,host-1959,00:50:56:3e:aa:fb,Up,40000,Full,vmxnet3,1.5.0,0000:21:00.6,NIC 7 for host NA-ESX-03-08
vmnic7,nic-host-1959-7,host-1959,00:50:56:99:90:ba,Up,25000,Full,vmxnet3,1.3.7,0000:74:00.7,NIC 8 for host NA-ESX-03-08
vmnic0,nic-host-1960-0,host-1960,00:50:56:54:30:bd,Up,10000,Full,vmxnet3,1.8.2,0000:31:00.0,NIC 1 for host NA-ESX-04-01
vmnic1,nic-host-1960-1,host-1960,00:50:56:88:34:9a,Up,25000,Full,vmxnet3,1.8.2,0000:80:00.1,NIC 2 for host NA-ESX-04-01
vmnic2,nic-host-1960-2,host-1960,00:50:56:35:04:fe,Up,40000,Full,vmxnet3,1.2.1,0000:98:00.2,NIC 3 for host NA-ESX-04-01
vmnic3,nic-host-1960-3,host-1960,00:50:56:7e:bf:df,Up,25000,Full,vmxnet3,1.9.6,0000:95:00.3,NIC 4 for host NA-ESX-04-01
vmnic4,nic-host-1960-4,host-1960,00:50:56:25:d0:da,Up,25000,Full,vmxnet3,1.8.9,0000:82:00.4,NIC 5 for host NA-ESX-04-01
vmnic5,nic-host-1960-5,host-1960,00:50:56:28:f4:58,Up,25000,Full,vmxnet3,1.1.0,0000:23:00.5,NIC 6 for host NA-ESX-04-01
vmnic6,nic-host-1960-6,host-1960,00:50:56:32:85:65,Up,40000,Full,vmxnet3,1.5.9,0000:43:00.6,NIC 7 for host NA-ESX-04-01
vmnic7,nic-host-1960-7,host-1960,00:50:56:7a:43:8a,Up,10000,Full,vmxnet3,1.8.9,0000:81:00.7,NIC 8 for host NA-ESX-04-01
vmnic0,nic-host-1961-0,host-1961,00:50:56:e4:ac:a3,Up,25000,Full,vmxnet3,1.5.4,0000:05:00.0,NIC 1 for host NA-ESX-04-02
vmnic1,nic-host-1961-1,host-1961,00:50:56:e6:29:3f,Up,40000,Full,vmxnet3,1.2.6,0000:63:00.1,NIC 2 for host NA-ESX-04-02
vmnic2,nic-host-1961-2,host-1961,00:50:56:f5:7f:cb,Up,10000,Full,vmxnet3,1.3.6,0000:54:00.2,NIC 3 for host NA-ESX-04-02
vmnic3,nic-host-1961-3,host-1961,00:50:56:64:2a:41,Up,25000,Full,vmxnet3,1.1.3,0000:78:00.3,NIC 4 for host NA-ESX-04-02
vmnic4,nic-host-1961-4,host-1961,00:50:56:5e:9b:49,Up,10000,Full,vmxnet3,1.4.1,0000:64:00.4,NIC 5 for host NA-ESX-04-02
vmnic5,nic-host-1961-5,host-1961,00:50:56:66:db:5e,Up,25000,Full,vmxnet3,1.1.7,0000:61:00.5,NIC 6 for host NA-ESX-04-02
vmnic6,nic-host-1961-6,host-1961,00:50:56:7d:d2:4b,Up,25000,Full,vmxnet3,1.9.6,0000:37:00.6,NIC 7 for host NA-ESX-04-02
vmnic7,nic-host-1961-7,host-1961,00:50:56:c2:d0:f1,Down,25000,Full,vmxnet3,1.5.4,0000:14:00.7,NIC 8 for host NA-ESX-04-02
vmnic0,nic-host-1962-0,host-1962,00:50:56:55:45:ff,Up,10000,Full,vmxnet3,1.6.2,0000:40:00.0,NIC 1 for host NA-ESX-04-03
vmnic1,nic-host-1962-1,host-1962,00:50:56:1e:4b:82,Up,40000,Full,vmxnet3,1.7.4,0000:91:00.1,NIC 2 for host NA-ESX-04-03
vmnic2,nic-host-1962-2,host-1962,00:50:56:99:22:2f,Up,40000,Full,vmxnet3,1.8.6,0000:05:00.2,NIC 3 for host NA-ESX-04-03
vmnic3,nic-host-1962-3,host-1962,00:50:56:6a:ca:00,Up,40000,Full,vmxnet3,1.8.7,0000:25:00.3,NIC 4 for host NA-ESX-04-03
vmnic4,nic-host-1962-4,host-1962,00:50:56:d2:77:f4,Up,40000,Full,vmxnet3,1.4.5,0000:07:00.4,NIC 5 for host NA-ESX-04-03
vmnic5,nic-host-1962-5,host-1962,00:50:56:8e:33:98,Up,40000,Full,vmxnet3,1.8.4,0000:03:00.5,NIC 6 for host NA-ESX-04-03
vmnic6,nic-host-1962-6,host-1962,00:50:56:2c:da:f5,Up,25000,Full,vmxnet3,1.8.7,0000:33:00.6,NIC 7 for host NA-ESX-04-03
vmnic7,nic-host-1962-7,host-1962,00:50:56:0e:51:25,Up,10000,Full,vmxnet3,1.5.7,0000:55:00.7,NIC 8 for host NA-ESX-04-03
vmnic0,nic-host-1963-0,host-1963,00:50:56:78:4e:f9,Up,40000,Full,vmxnet3,1.1.1,0000:28:00.0,NIC 1 for host NA-ESX-04-04
vmnic1,nic-host-1963-1,host-1963,00:50:56:a6:db:bb,Up,25000,Full,vmxnet3,1.9.7,0000:55:00.1,NIC 2 for host NA-ESX-04-04
vmnic2,nic-host-1963-2,host-1963,00:50:56:05:01:d2,Up,10000,Full,vmxnet3,1.4.1,0000:37:00.2,NIC 3 for host NA-ESX-04-04
vmnic3,nic-host-1963-3,host-1963,00:50:56:eb:ea:0d,Up,25000,Full,vmxnet3,1.1.8,0000:66:00.3,NIC 4 for host NA-ESX-04-04
vmnic4,nic-host-1963-4,host-1963,00:50:56:a8:65:3d,Up,25000,Full,vmxnet3,1.1.7,0000:36:00.4,NIC 5 for host NA-ESX-04-04
vmnic5,nic-host-1963-5,host-1963,00:50:56:40:c4:45,Up,10000,Full,vmxnet3,1.3.7,0000:02:00.5,NIC 6 for host NA-ESX-04-04
