vm_moref,guest_os_full,ip_addresses,hostname,uptime,tools_status,tools_version,guest_state,cpu_usage,memory_usage,notes
vm-6256,RHEL 8.6,10.40.113.212,eu-vm-svc-6256,284.35549380827433,Running Current,12365,Running,24,67,SVC workload
vm-6257,Windows Server 2022 Standard,10.40.20.203,eu-vm-web-6257,154.3865183033188,Running Current,12365,Running,63,57,WEB workload
vm-6258,Windows Server 2019 Standard,10.40.194.8,eu-vm-inf-6258,171.77220944069688,Running Current,12365,Running,68,57,INF workload
vm-6259,Windows Server 2022 Standard,10.40.89.57,eu-vm-web-6259,258.8075693019932,Running Current,12365,Running,37,68,WEB workload
vm-6260,Windows Server 2022 Standard,10.40.34.161,eu-vm-web-6260,233.4191920540056,Running Current,12365,Running,40,83,WEB workload
vm-6261,Windows Server 2019 Standard,10.40.6.162,eu-vm-db-6261,264.15822055488894,Running Current,12365,Running,46,68,DB workload
vm-6262,RHEL 8.6,10.40.139.66,eu-vm-app-6262,59.6847389891204,Running Current,12365,Running,61,51,APP workload
vm-6263,Windows Server 2022 Standard,10.40.108.222,eu-vm-inf-6263,367.96879354712655,Running Current,12365,Running,40,59,INF workload
vm-6264,Ubuntu 20.04 LTS,10.40.54.102,eu-vm-svc-6264,202.6254450908586,Running Current,12365,Running,74,60,SVC workload
vm-6265,Windows Server 2022 Standard,10.40.238.59,eu-vm-web-6265,246.20281712957814,Running Current,12365,Running,43,50,WEB workload
vm-6266,Windows Server 2019 Standard,10.40.28.239,eu-vm-svc-6266,224.87284049439938,Running Current,12365,Running,26,65,SVC workload
vm-6267,Windows Server 2019 Standard,10.40.45.112,eu-vm-mon-6267,277.2537917717826,Running Current,12365,Running,52,54,MON workload
vm-6268,Windows Server 2019 Standard,10.40.205.250,eu-vm-db-6268,179.87619942491384,Running Current,12365,Running,26,62,DB workload
vm-6269,Ubuntu 20.04 LTS,10.40.224.12,eu-vm-inf-6269,40.77600926229266,Running Current,12365,Running,70,86,INF workload
vm-6270,Windows Server 2022 Standard,10.40.247.83,eu-vm-db-6270,257.4356636315996,Running Current,12365,Running,21,88,DB workload
vm-6271,Windows Server 2019 Standard,10.40.107.182,eu-vm-web-6271,223.44223164311833,Running Current,12365,Running,62,81,WEB workload
vm-6272,Ubuntu 20.04 LTS,10.40.27.190,eu-vm-svc-6272,16.281917543544996,Running Current,12365,Running,72,86,SVC workload
vm-6273,Ubuntu 20.04 LTS,10.40.97.224,eu-vm-mon-6273,337.49744671377704,Running Current,12365,Running,52,79,MON workload
vm-6274,RHEL 8.6,10.40.34.105,eu-vm-svc-6274,132.37520716944474,Running Current,12365,Running,58,70,SVC workload
vm-6275,RHEL 8.6,10.40.166.209,eu-vm-mon-6275,216.03941515955515,Running Current,12365,Running,58,83,MON workload
vm-6276,Windows Server 2019 Standard,10.40.167.131,eu-vm-app-6276,205.25918522260508,Running Current,12365,Running,33,67,APP workload
vm-6277,Windows Server 2022 Standard,10.40.106.86,eu-vm-app-6277,281.4117846289383,Running Current,12365,Running,29,81,APP workload
vm-6278,Windows Server 2019 Standard,10.40.206.146,eu-vm-svc-6278,182.13376548392537,Running Current,12365,Running,61,90,SVC workload
vm-6279,Windows Server 2022 Standard,10.40.6.206,eu-vm-mon-6279,365.19846308005634,Running Current,12365,Running,68,61,MON workload
vm-6280,Windows Server 2022 Standard,10.40.63.205,eu-vm-inf-6280,272.11704130962215,Running Current,12365,Running,72,55,INF workload
vm-6281,Ubuntu 20.04 LTS,10.40.13.216,eu-vm-app-6281,49.543579246797165,Running Current,12365,Running,34,77,APP workload
vm-6282,Windows Server 2019 Standard,10.40.219.198,eu-vm-mon-6282,133.93232364944137,Running Current,12365,Running,34,87,MON workload
vm-6283,RHEL 8.6,10.40.56.40,eu-vm-inf-6283,323.6033953761118,Running Current,12365,Running,79,75,INF workload
vm-6284,Windows Server 2022 Standard,10.40.218.103,eu-vm-db-6284,292.26962139644326,Running Current,12365,Running,72,72,DB workload
vm-6285,Windows Server 2022 Standard,10.40.140.234,eu-vm-db-6285,235.93450117689093,Running Current,12365,Running,42,76,DB workload
vm-6286,Windows Server 2019 Standard,10.40.57.48,eu-vm-mon-6286,110.53201672335618,Running Current,12365,Running,35,46,MON workload
vm-6287,Windows Server 2022 Standard,10.40.11.198,eu-vm-app-6287,117.12320491451361,Running Current,12365,Running,26,85,APP workload
vm-6288,Windows Server 2022 Standard,10.40.7.42,eu-vm-inf-6288,162.60063074645805,Running Current,12365,Running,72,84,INF workload
vm-6289,Windows Server 2019 Standard,10.40.25.222,eu-vm-inf-6289,140.82733472263658,Running Current,12365,Running,59,49,INF workload
vm-6290,Windows Server 2019 Standard,10.40.117.5,eu-vm-app-6290,368.62669127888864,Running Current,12365,Running,68,42,APP workload
vm-6291,Ubuntu 20.04 LTS,10.40.194.225,eu-vm-app-6291,80.87364638235276,Running Current,12365,Running,61,77,APP workload
vm-6292,Ubuntu 20.04 LTS,10.40.33.228,eu-vm-inf-6292,211.51013432947144,Running Current,12365,Running,80,84,INF workload
vm-6293,Windows Server 2022 Standard,10.40.103.229,eu-vm-mon-6293,218.63255969093723,Running Current,12365,Running,41,62,MON workload
vm-6294,Ubuntu 20.04 LTS,10.40.64.137,eu-vm-db-6294,315.1851591483975,Running Current,12365,Running,28,60,DB workload
vm-6295,RHEL 8.6,10.40.249.213,eu-vm-mon-6295,396.7084650408798,Running Current,12365,Running,64,41,MON workload
vm-6296,Ubuntu 20.04 LTS,10.40.228.114,eu-vm-web-6296,215.02069549759634,Running Current,12365,Running,77,48,WEB workload
vm-6297,Windows Server 2019 Standard,10.40.201.162,eu-vm-mon-6297,334.0538168232442,Running Current,12365,Running,28,49,MON workload
vm-6298,Ubuntu 20.04 LTS,10.40.32.173,eu-vm-mon-6298,91.78477905629458,Running Current,12365,Running,55,46,MON workload
vm-6299,Windows Server 2022 Standard,10.40.176.25,eu-vm-mon-6299,4.004630278995597,Running Current,12365,Running,40,43,MON workload
vm-6300,RHEL 8.6,10.40.204.215,eu-vm-db-6300,10.38073722120866,Running Current,12365,Running,58,81,DB workload
vm-6301,Windows Server 2019 Standard,10.40.130.53,eu-vm-app-6301,37.27503141511311,Running Current,12365,Running,22,55,APP workload
vm-6302,Windows Server 2022 Standard,10.40.194.118,eu-vm-app-6302,346.96026750151407,Running Current,12365,Running,71,60,APP workload
vm-6303,RHEL 8.6,10.40.197.42,eu-vm-web-6303,239.88087774785348,Running Current,12365,Running,43,49,WEB workload
vm-6304,Windows Server 2019 Standard,10.40.146.30,eu-vm-db-6304,279.0797358139274,Running Current,12365,Running,70,83,DB workload
vm-6305,Windows Server 2022 Standard,10.40.84.153,eu-vm-app-6305,106.99374656772049,Running Current,12365,Running,58,50,APP workload
vm-6306,Windows Server 2019 Standard,10.40.248.176,eu-vm-app-6306,170.41332671550435,Running Current,12365,Running,30,42,APP workload
vm-6307,Windows Server 2019 Standard,10.40.191.192,eu-vm-db-6307,239.46077058180748,Running Current,12365,Running,66,43,DB workload
vm-6308,Ubuntu 20.04 LTS,10.40.71.222,eu-vm-mon-6308,37.11947330185625,Running Current,12365,Running,20,70,MON workload
vm-6309,Windows Server 2022 Standard,10.40.229.165,eu-vm-app-6309,32.54057679362697,Running Current,12365,Running,32,47,APP workload
vm-6310,RHEL 8.6,10.40.195.145,eu-vm-mon-6310,29.119421608737902,Running Current,12365,Running,25,77,MON workload
vm-6311,RHEL 8.6,10.40.32.221,eu-vm-web-6311,119.95774603196864,Running Current,12365,Running,33,70,WEB workload
vm-6312,Windows Server 2022 Standard,10.40.71.38,eu-vm-web-6312,275.6003359118848,Running Current,12365,Running,43,82,WEB workload
vm-6313,Windows Server 2019 Standard,10.40.36.146,eu-vm-web-6313,65.6999845140199,Running Current,12365,Running,20,53,WEB workload
vm-6314,Windows Server 2019 Standard,10.40.205.26,eu-vm-db-6314,355.8972137969637,Running Current,12365,Running,66,69,DB workload
vm-6315,Windows Server 2022 Standard,10.40.146.238,eu-vm-inf-6315,291.7718020859912,Running Current,12365,Running,70,53,INF workload
vm-6316,Windows Server 2022 Standard,10.40.191.171,eu-vm-mon-6316,383.8491572841169,Running Current,12365,Running,69,42,MON workload
vm-6317,Windows Server 2019 Standard,10.40.236.192,eu-vm-inf-6317,365.00311850300244,Running Current,12365,Stopped,31,73,INF workload
vm-6318,Ubuntu 20.04 LTS,10.40.150.84,eu-vm-db-6318,57.87792340456759,Running Current,12365,Running,36,89,DB workload
vm-6319,Windows Server 2019 Standard,10.40.29.209,eu-vm-db-6319,397.91647713930456,Running Current,12365,Running,71,57,DB workload
vm-6320,RHEL 8.6,10.40.190.47,eu-vm-app-6320,344.77720597049057,Running Current,12365,Stopped,79,73,APP workload
vm-6321,Windows Server 2022 Standard,10.40.87.198,eu-vm-svc-6321,397.5717987550006,Running Current,12365,Running,66,72,SVC workload
vm-6322,Ubuntu 20.04 LTS,10.40.165.210,eu-vm-db-6322,332.14705775490165,Running Current,12365,Running,60,55,DB workload
vm-6323,Windows Server 2022 Standard,10.40.249.175,eu-vm-app-6323,384.35450993023323,Running Current,12365,Stopped,54,54,APP workload
vm-6324,Windows Server 2019 Standard,10.40.42.218,eu-vm-web-6324,119.10640795342788,Running Current,12365,Running,29,72,WEB workload
vm-6325,Windows Server 2022 Standard,10.40.178.196,eu-vm-svc-6325,121.5375598221166,Running Current,12365,Running,30,58,SVC workload
vm-6326,Ubuntu 20.04 LTS,10.40.143.27,eu-vm-db-6326,173.58432332160214,Running Current,12365,Running,22,76,DB workload
vm-6327,Windows Server 2019 Standard,10.40.157.118,eu-vm-app-6327,372.2782838668603,Running Current,12365,Running,75,78,APP workload
vm-6328,Windows Server 2022 Standard,10.40.218.145,eu-vm-mon-6328,16.81004843065584,Running Current,12365,Running,34,72,MON workload
vm-6329,Windows Server 2022 Standard,10.40.134.161,eu-vm-app-6329,219.44518419832497,Running Current,12365,Stopped,65,64,APP workload
vm-6330,Windows Server 2022 Standard,10.40.130.226,eu-vm-web-6330,333.4666735750323,Running Current,12365,Running,44,61,WEB workload
vm-6331,Windows Server 2019 Standard,10.40.213.195,eu-vm-app-6331,125.66432495893396,Running Current,12365,Running,51,86,APP workload
vm-6332,Ubuntu 20.04 LTS,10.40.20.105,eu-vm-app-6332,276.89463923532827,Running Current,12365,Running,67,52,APP workload
vm-6333,Windows Server 2019 Standard,10.40.165.78,eu-vm-db-6333,100.7861904442522,Running Current,12365,Running,67,74,DB workload
vm-6334,RHEL 8.6,10.40.46.19,eu-vm-web-6334,28.55530692826281,Running Current,12365,Stopped,31,62,WEB workload
vm-6335,Windows Server 2022 Standard,10.40.49.26,eu-vm-web-6335,322.86856449366036,Running Current,12365,Running,29,84,WEB workload
vm-6336,Windows Server 2019 Standard,10.40.36.227,eu-vm-inf-6336,95.9878986922916,Running Current,12365,Running,71,43,INF workload
vm-6337,Windows Server 2019 Standard,10.40.64.80,eu-vm-mon-6337,57.61982834072508,Running Current,12365,Running,48,41,MON workload
vm-6338,Windows Server 2019 Standard,10.40.105.146,eu-vm-inf-6338,329.0730794475876,Running Current,12365,Running,48,63,INF workload
vm-6339,Windows Server 2019 Standard,10.40.219.148,eu-vm-svc-6339,84.72009131766693,Running Current,12365,Running,53,58,SVC workload
vm-6340,RHEL 8.6,10.40.121.233,eu-vm-db-6340,101.8985030495286,Running Current,12365,Running,44,57,DB workload
vm-6341,Windows Server 2022 Standard,10.40.148.219,eu-vm-mon-6341,268.1454875965336,Running Current,12365,Running,36,50,MON workload
vm-6342,Windows Server 2022 Standard,10.40.201.127,eu-vm-db-6342,211.68384186083887,Running Current,12365,Stopped,79,40,DB workload
vm-6343,Windows Server 2019 Standard,10.40.11.38,eu-vm-web-6343,316.72740941605747,Running Current,12365,Stopped,49,59,WEB workload
vm-6344,Windows Server 2019 Standard,10.40.94.36,eu-vm-inf-6344,93.24475760770005,Running Current,12365,Running,64,59,INF workload
vm-6345,Windows Server 2022 Standard,10.40.216.24,eu-vm-mon-6345,67.93465040099254,Running Current,12365,Running,38,71,MON workload
vm-6346,RHEL 8.6,10.40.125.196,eu-vm-svc-6346,228.11057566780514,Running Current,12365,Stopped,42,66,SVC workload
vm-6347,Ubuntu 20.04 LTS,10.40.23.13,eu-vm-app-6347,215.05242179531314,Running Current,12365,Running,69,59,APP workload
vm-6348,Windows Server 2022 Standard,10.40.183.148,eu-vm-mon-6348,67.75100420172919,Running Current,12365,Running,70,69,MON workload
vm-6349,Windows Server 2022 Standard,10.40.1.197,eu-vm-inf-6349,76.24973862305417,Running Current,12365,Running,77,50,INF workload
vm-6350,Windows Server 2022 Standard,10.40.35.43,eu-vm-mon-6350,28.591875694614636,Running Current,12365,Running,65,85,MON workload
vm-6351,Windows Server 2019 Standard,10.40.36.240,eu-vm-db-6351,252.50627220068503,Running Current,12365,Running,76,64,DB workload
vm-6352,Windows Server 2022 Standard,10.40.230.47,eu-vm-mon-6352,103.07645881918101,Running Current,12365,Running,29,73,MON workload
vm-6353,RHEL 8.6,10.40.102.26,eu-vm-inf-6353,227.92614507940826,Running Current,12365,Running,46,45,INF workload
vm-6354,Windows Server 2019 Standard,10.40.94.197,eu-vm-svc-6354,282.1640784433608,Running Current,12365,Running,54,66,SVC workload
vm-6355,Windows Server 2019 Standard,10.40.3.33,eu-vm-inf-6355,129.32322632678026,Running Current,12365,Running,52,60,INF workload
vm-6356,RHEL 8.6,10.40.34.192,eu-vm-inf-6356,215.31009833213108,Running Current,12365,Running,62,78,INF workload
vm-6357,Windows Server 2022 Standard,10.40.15.171,eu-vm-db-6357,316.0018743760662,Running Current,12365,Running,60,78,DB workload
vm-6358,Windows Server 2022 Standard,10.40.117.38,eu-vm-mon-6358,380.5981582389547,Running Current,12365,Running,61,40,MON workload
vm-6359,Windows Server 2022 Standard,10.40.152.4,eu-vm-mon-6359,391.1796611634133,Running Current,12365,Running,70,57,MON workload
vm-6360,Windows Server 2019 Standard,10.40.79.65,eu-vm-db-6360,171.72274303890555,Running Current,12365,Running,45,42,DB workload
vm-6361,Windows Server 2019 Standard,10.40.44.1,eu-vm-mon-6361,210.30404749115755,Running Current,12365,Running,61,70,MON workload
vm-6362,RHEL 8.6,10.40.148.30,eu-vm-inf-6362,31.468339691856336,Running Current,12365,Running,47,71,INF workload
vm-6363,Windows Server 2019 Standard,10.40.62.5,eu-vm-db-6363,197.75074014186393,Running Current,12365,Running,64,60,DB workload
vm-6364,Windows Server 2022 Standard,10.40.231.182,eu-vm-web-6364,284.46512452204104,Running Current,12365,Running,31,63,WEB workload
vm-6365,Windows Server 2019 Standard,10.40.201.196,eu-vm-inf-6365,28.26250408715737,Running Current,12365,Stopped,69,61,INF workload
vm-6366,Windows Server 2019 Standard,10.40.94.114,eu-vm-db-6366,80.93523956500549,Running Current,12365,Running,46,56,DB workload
vm-6367,Windows Server 2019 Standard,10.40.208.47,eu-vm-mon-6367,269.3546545328611,Running Current,12365,Running,52,52,MON workload
vm-6368,Windows Server 2019 Standard,10.40.71.225,eu-vm-mon-6368,263.12721987896396,Running Current,12365,Running,28,47,MON workload
vm-6369,Ubuntu 20.04 LTS,10.40.130.169,eu-vm-web-6369,218.7660651773425,Running Current,12365,Running,72,76,WEB workload
vm-6370,Windows Server 2022 Standard,10.40.192.157,eu-vm-db-6370,329.172780144627,Running Current,12365,Running,32,50,DB workload
vm-6371,RHEL 8.6,10.40.143.164,eu-vm-inf-6371,391.34424005318124,Running Current,12365,Running,27,84,INF workload
vm-6372,Ubuntu 20.04 LTS,10.40.200.48,eu-vm-svc-6372,361.9326801908854,Running Current,12365,Running,58,87,SVC workload
vm-6373,Windows Server 2019 Standard,10.40.184.248,eu-vm-web-6373,151.3734620494185,Running Current,12365,Running,46,86,WEB workload
vm-6374,Ubuntu 20.04 LTS,10.40.68.155,eu-vm-app-6374,396.836049390512,Running Current,12365,Running,46,62,APP workload
vm-6375,Windows Server 2019 Standard,10.40.38.28,eu-vm-web-6375,359.21709779684875,Running Current,12365,Running,61,40,WEB workload
vm-6376,Windows Server 2019 Standard,10.40.11.77,eu-vm-inf-6376,108.61806158763463,Running Current,12365,Running,72,44,INF workload
vm-6377,Windows Server 2022 Standard,10.40.190.141,eu-vm-db-6377,194.65067100177092,Running Current,12365,Running,80,50,DB workload
vm-6378,Windows Server 2022 Standard,10.40.166.181,eu-vm-db-6378,18.92429678892773,Running Current,12365,Running,33,45,DB workload
vm-6379,RHEL 8.6,10.40.182.225,eu-vm-inf-6379,144.8267166408878,Running Current,12365,Running,44,77,INF workload
vm-6380,Windows Server 2019 Standard,10.40.27.104,eu-vm-web-6380,182.27183645026975,Running Current,12365,Running,53,49,WEB workload
vm-6381,RHEL 8.6,10.40.113.66,eu-vm-app-6381,328.6310249707298,Running Current,12365,Running,36,89,APP workload
vm-6382,Windows Server 2019 Standard,10.40.28.201,eu-vm-mon-6382,141.217205838582,Running Current,12365,Stopped,35,62,MON workload
vm-6383,Ubuntu 20.04 LTS,10.40.148.225,eu-vm-db-6383,330.3966042593311,Running Current,12365,Running,76,87,DB workload
vm-6384,Windows Server 2019 Standard,10.40.124.121,eu-vm-svc-6384,95.15675764325,Running Current,12365,Running,60,64,SVC workload
vm-6385,Windows Server 2019 Standard,10.40.225.73,eu-vm-app-6385,72.25871676632998,Running Current,12365,Running,62,58,APP workload
vm-6386,Windows Server 2022 Standard,10.40.173.166,eu-vm-web-6386,354.9152628494751,Running Current,12365,Running,28,41,WEB workload
vm-6387,RHEL 8.6,10.40.56.45,eu-vm-svc-6387,134.43265049027104,Running Current,12365,Running,63,74,SVC workload
vm-6388,RHEL 8.6,10.40.215.185,eu-vm-web-6388,23.540711057440344,Running Current,12365,Running,31,66,WEB workload
vm-6389,RHEL 8.6,10.40.40.243,eu-vm-mon-6389,223.04753792309165,Running Current,12365,Running,35,51,MON workload
vm-6390,RHEL 8.6,10.40.61.44,eu-vm-app-6390,324.9489143653452,Running Current,12365,Running,46,83,APP workload
vm-6391,Ubuntu 20.04 LTS,10.40.48.56,eu-vm-mon-6391,140.89757524893227,Running Current,12365,Running,34,40,MON workload
vm-6392,Windows Server 2022 Standard,10.40.192.194,eu-vm-svc-6392,190.5404605309718,Running Current,12365,Running,77,88,SVC workload
vm-6393,RHEL 8.6,10.40.79.167,eu-vm-app-6393,306.7869648229125,Running Current,12365,Running,70,90,APP workload
vm-6394,Windows Server 2019 Standard,10.40.150.72,eu-vm-svc-6394,167.6663408855991,Running Current,12365,Running,37,82,SVC workload
vm-6395,Windows Server 2022 Standard,10.40.11.163,eu-vm-inf-6395,291.4318276863206,Running Current,12365,Running,61,85,INF workload
vm-6396,Ubuntu 20.04 LTS,10.40.176.216,eu-vm-inf-6396,14.299777525085785,Running Current,12365,Running,72,79,INF workload
vm-6397,Ubuntu 20.04 LTS,10.40.68.46,eu-vm-inf-6397,263.70266783569656,Running Current,12365,Running,36,79,INF workload
vm-6398,Windows Server 2019 Standard,10.40.38.220,eu-vm-db-6398,102.98727664966194,Running Current,12365,Running,55,56,DB workload
vm-6399,Windows Server 2019 Standard,10.40.75.182,eu-vm-mon-6399,226.40017164631882,Running Current,12365,Running,62,79,MON workload
vm-6400,Windows Server 2022 Standard,10.40.213.179,eu-vm-app-6400,51.04825389238618,Running Current,12365,Running,78,85,APP workload
vm-6401,RHEL 8.6,10.40.177.14,eu-vm-app-6401,278.71645542247745,Running Current,12365,Stopped,35,73,APP workload
vm-6402,Windows Server 2022 Standard,10.40.143.151,eu-vm-svc-6402,144.00124495088662,Running Current,12365,Running,22,70,SVC workload
vm-6403,Windows Server 2022 Standard,10.40.195.104,eu-vm-app-6403,276.0458909578188,Running Current,12365,Stopped,28,80,APP workload
vm-6404,Windows Server 2019 Standard,10.40.175.117,eu-vm-db-6404,176.0790505511687,Running Current,12365,Running,42,70,DB workload
vm-6405,Windows Server 2019 Standard,10.40.163.1,eu-vm-svc-6405,60.93771579247956,Running Current,12365,Running,23,79,SVC workload
vm-6406,Windows Server 2019 Standard,10.40.169.71,eu-vm-mon-6406,105.99688197985127,Running Current,12365,Running,52,86,MON workload
vm-6407,Windows Server 2019 Standard,10.40.70.46,eu-vm-db-6407,133.47846734172097,Running Current,12365,Running,69,57,DB workload
vm-6408,Windows Server 2019 Standard,10.40.143.98,eu-vm-db-6408,141.8719301613866,Running Current,12365,Running,26,65,DB workload
vm-6409,Windows Server 2022 Standard,10.40.157.9,eu-vm-web-6409,179.46300731966352,Running Current,12365,Running,41,76,WEB workload
vm-6410,Windows Server 2019 Standard,10.40.101.47,eu-vm-inf-6410,203.66658924297047,Running Current,12365,Running,30,86,INF workload
vm-6411,Ubuntu 20.04 LTS,10.40.168.8,eu-vm-web-6411,390.46895362246283,Running Current,12365,Running,42,67,WEB workload
vm-6412,Windows Server 2019 Standard,10.40.243.237,eu-vm-app-6412,64.71131752226734,Running Current,12365,Running,23,45,APP workload
vm-6413,RHEL 8.6,10.40.39.3,eu-vm-svc-6413,352.6756231420516,Running Current,12365,Running,21,55,SVC workload
vm-6414,Windows Server 2022 Standard,10.40.135.123,eu-vm-svc-6414,49.359602720975694,Running Current,12365,Running,64,57,SVC workload
vm-6415,Windows Server 2022 Standard,10.40.18.141,eu-vm-svc-6415,296.69321904936015,Running Current,12365,Running,75,75,SVC workload
vm-6416,RHEL 8.6,10.40.168.254,eu-vm-mon-6416,181.50393747493393,Running Current,12365,Stopped,20,55,MON workload
vm-6417,Windows Server 2019 Standard,10.40.73.56,eu-vm-app-6417,75.61644038250374,Running Current,12365,Running,37,73,APP workload
vm-6418,Windows Server 2019 Standard,10.40.127.181,eu-vm-mon-6418,274.2388961352472,Running Current,12365,Running,30,44,MON workload
vm-6419,Windows Server 2022 Standard,10.40.193.227,eu-vm-db-6419,122.76219683481288,Running Current,12365,Running,46,90,DB workload
vm-6420,Windows Server 2022 Standard,10.40.251.16,eu-vm-mon-6420,224.64724784662096,Running Current,12365,Running,48,58,MON workload
vm-6421,RHEL 8.6,10.40.37.14,eu-vm-svc-6421,376.8552787418718,Running Current,12365,Running,46,89,SVC workload
vm-6422,Windows Server 2022 Standard,10.40.224.14,eu-vm-db-6422,170.66903804262864,Running Current,12365,Running,45,86,DB workload
vm-6423,Windows Server 2019 Standard,10.40.200.52,eu-vm-web-6423,262.9204649559866,Running Current,12365,Running,23,75,WEB workload
vm-6424,RHEL 8.6,10.40.29.35,eu-vm-svc-6424,69.26391069112337,Running Current,12365,Running,63,62,SVC workload
vm-6425,Windows Server 2019 Standard,10.40.186.182,eu-vm-mon-6425,36.37816613117144,Running Current,12365,Running,72,63,MON workload
vm-6426,Windows Server 2022 Standard,10.40.41.215,eu-vm-web-6426,299.09784457348866,Running Current,12365,Running,39,40,WEB workload
vm-6427,Windows Server 2022 Standard,10.40.156.242,eu-vm-app-6427,234.53398369001562,Running Current,12365,Running,40,77,APP workload
vm-6428,Windows Server 2022 Standard,10.40.76.191,eu-vm-inf-6428,184.54946051777424,Running Current,12365,Running,28,41,INF workload
vm-6429,RHEL 8.6,10.40.127.210,eu-vm-db-6429,45.807104742267605,Running Current,12365,Running,68,65,DB workload
vm-6430,Windows Server 2019 Standard,10.40.233.174,eu-vm-db-6430,255.3229445098484,Running Current,12365,Running,32,79,DB workload
vm-6431,Windows Server 2019 Standard,10.40.237.156,eu-vm-web-6431,163.53461612029332,Running Current,12365,Running,35,51,WEB workload
vm-6432,Windows Server 2019 Standard,10.40.19.16,eu-vm-mon-6432,326.1184177774617,Running Current,12365,Running,43,56,MON workload
vm-6433,Windows Server 2022 Standard,10.40.42.20,eu-vm-web-6433,289.859146420318,Running Current,12365,Running,67,75,WEB workload
vm-6434,Windows Server 2019 Standard,10.40.193.105,eu-vm-db-6434,382.2768213173459,Running Current,12365,Running,31,55,DB workload
vm-6435,Windows Server 2019 Standard,10.40.158.172,eu-vm-inf-6435,262.6155860374831,Running Current,12365,Running,37,63,INF workload
vm-6436,RHEL 8.6,10.40.90.204,eu-vm-svc-6436,318.0600393973532,Running Current,12365,Running,27,46,SVC workload
vm-6437,Ubuntu 20.04 LTS,10.40.43.74,eu-vm-web-6437,301.4375081930773,Running Current,12365,Running,61,48,WEB workload
vm-6438,Windows Server 2019 Standard,10.40.250.29,eu-vm-db-6438,369.62652430732066,Running Current,12365,Running,29,50,DB workload
vm-6439,Ubuntu 20.04 LTS,10.40.71.213,eu-vm-mon-6439,194.64894508347024,Running Current,12365,Running,49,57,MON workload
vm-6440,Ubuntu 20.04 LTS,10.40.218.202,eu-vm-app-6440,138.28193634576758,Running Current,12365,Running,56,84,APP workload
vm-6441,Windows Server 2019 Standard,10.40.155.190,eu-vm-svc-6441,35.25472607949664,Running Current,12365,Running,68,59,SVC workload
vm-6442,Windows Server 2019 Standard,10.40.173.193,eu-vm-mon-6442,274.02189393939096,Running Current,12365,Running,62,43,MON workload
vm-6443,Windows Server 2022 Standard,10.40.67.34,eu-vm-svc-6443,33.6141331250036,Running Current,12365,Running,53,50,SVC workload
vm-6444,Ubuntu 20.04 LTS,10.40.115.44,eu-vm-inf-6444,375.45938834099877,Running Current,12365,Running,22,45,INF workload
vm-6445,Ubuntu 20.04 LTS,10.40.212.207,eu-vm-db-6445,103.45492617972174,Running Current,12365,Running,52,79,DB workload
vm-6446,Windows Server 2022 Standard,10.40.242.127,eu-vm-app-6446,25.706823973299233,Running Current,12365,Running,56,68,APP workload
vm-6447,Windows Server 2022 Standard,10.40.65.221,eu-vm-web-6447,154.6906705969387,Running Current,12365,Running,26,70,WEB workload
vm-6448,Windows Server 2019 Standard,10.40.193.32,eu-vm-mon-6448,394.45280858028696,Running Current,12365,Running,75,81,MON workload
vm-6449,Ubuntu 20.04 LTS,10.40.187.134,eu-vm-db-6449,77.45555320093239,Running Current,12365,Running,46,72,DB workload
vm-6450,Windows Server 2022 Standard,10.40.11.56,eu-vm-svc-6450,21.391589865979146,Running Current,12365,Stopped,33,66,SVC workload
vm-6451,RHEL 8.6,10.40.218.254,eu-vm-inf-6451,81.06091261620382,Running Current,12365,Running,29,85,INF workload
vm-6452,Windows Server 2022 Standard,10.40.44.39,eu-vm-inf-6452,289.08851208971777,Running Current,12365,Running,31,77,INF workload
vm-6453,Windows Server 2019 Standard,10.40.236.158,eu-vm-svc-6453,372.2332320077361,Running Current,12365,Running,27,43,SVC workload
vm-6454,Windows Server 2022 Standard,10.40.71.133,eu-vm-app-6454,304.9616876495673,Running Current,12365,Running,45,66,APP workload
vm-6455,Windows Server 2019 Standard,10.40.97.252,eu-vm-web-6455,270.5053523785274,Running Current,12365,Running,47,80,WEB workload
vm-6456,Windows Server 2022 Standard,10.40.46.250,eu-vm-mon-6456,356.1444150130995,Running Current,12365,Running,70,47,MON workload
vm-6457,Windows Server 2019 Standard,10.40.213.222,eu-vm-app-6457,78.5127680484947,Running Current,12365,Running,60,43,APP workload
vm-6458,Windows Server 2022 Standard,10.40.243.40,eu-vm-web-6458,35.67988033839802,Running Current,12365,Running,48,78,WEB workload
vm-6459,Windows Server 2019 Standard,10.40.245.194,eu-vm-mon-6459,93.2401851511974,Running Current,12365,Running,29,72,MON workload
vm-6460,Windows Server 2022 Standard,10.40.51.50,eu-vm-app-6460,247.45087134886256,Running Current,12365,Running,74,58,APP workload
vm-6461,Windows Server 2022 Standard,10.40.73.187,eu-vm-web-6461,378.8388685166306,Running Current,12365,Running,79,53,WEB workload
vm-6462,Windows Server 2022 Standard,10.40.132.186,eu-vm-app-6462,231.10026846804053,Running Current,12365,Running,35,88,APP workload
vm-6463,Windows Server 2019 Standard,10.40.73.164,eu-vm-inf-6463,272.32767696394694,Running Current,12365,Running,34,61,INF workload
vm-6464,Windows Server 2022 Standard,10.40.66.2,eu-vm-app-6464,289.50631141159676,Running Current,12365,Stopped,23,88,APP workload
