name,moref,parent_host,cluster_moref,vcenter_moref,guest_os,vm_version,cpu_count,memory_gb,disk_count,nic_count,ip_addresses,power_state,created_date,notes
EU-VM-04-13-18092,vm-18092,host-1636,domain-c1035,vc-b875cd74,RHEL 8.6,v18,8,16,2,1,10.40.232.211,poweredOn,2023-04-12 00:00:00,VM for DB workload
EU-VM-04-13-18093,vm-18093,host-1636,domain-c1035,vc-b875cd74,RHEL 8.6,v19,2,16,3,4,10.40.3.216,poweredOn,2019-09-29 00:00:00,VM for SVC workload
EU-VM-04-13-18094,vm-18094,host-1636,domain-c1035,vc-b875cd74,Ubuntu 20.04 LTS,v14,2,16,2,2,10.40.23.145,poweredOn,2023-09-17 00:00:00,VM for WEB workload
EU-VM-04-13-18095,vm-18095,host-1636,domain-c1035,vc-b875cd74,RHEL 8.6,v16,8,4,3,3,10.40.191.207,poweredOn,2024-08-01 00:00:00,VM for DB workload
EU-VM-04-13-18096,vm-18096,host-1636,domain-c1035,vc-b875cd74,Windows Server 2019 Standard,v15,4,32,2,2,10.40.89.117,poweredOn,2023-05-02 00:00:00,VM for APP workload
EU-VM-04-13-18097,vm-18097,host-1636,domain-c1035,vc-b875cd74,Windows Server 2019 Standard,v15,8,8,3,4,10.40.145.15,poweredOn,2023-08-19 00:00:00,VM for APP workload
EU-VM-04-14-18098,vm-18098,host-1637,domain-c1035,vc-b875cd74,Windows Server 2019 Standard,v14,8,16,1,3,10.40.153.87,poweredOn,2020-12-07 00:00:00,VM for APP workload
EU-VM-04-14-18099,vm-18099,host-1637,domain-c1035,vc-b875cd74,RHEL 8.6,v16,4,8,2,1,10.40.128.87,poweredOn,2024-07-24 00:00:00,VM for MON workload
EU-VM-04-14-18100,vm-18100,host-1637,domain-c1035,vc-b875cd74,RHEL 8.6,v17,4,4,1,1,10.40.138.77,poweredOn,2024-12-09 00:00:00,VM for APP workload
EU-VM-04-14-18101,vm-18101,host-1637,domain-c1035,vc-b875cd74,RHEL 8.6,v15,8,4,3,1,10.40.100.1,poweredOn,2023-05-02 00:00:00,VM for SVC workload
EU-VM-04-14-18102,vm-18102,host-1637,domain-c1035,vc-b875cd74,Ubuntu 20.04 LTS,v19,2,8,1,3,10.40.40.7,poweredOff,2024-09-25 00:00:00,VM for APP workload
EU-VM-04-14-18103,vm-18103,host-1637,domain-c1035,vc-b875cd74,Windows Server 2019 Standard,v16,2,8,1,2,10.40.130.23,poweredOff,2023-07-15 00:00:00,VM for WEB workload
EU-VM-04-14-18104,vm-18104,host-1637,domain-c1035,vc-b875cd74,Windows Server 2022 Standard,v16,8,64,3,2,10.40.161.1,poweredOn,2022-10-27 00:00:00,VM for WEB workload
EU-VM-04-14-18105,vm-18105,host-1637,domain-c1035,vc-b875cd74,Windows Server 2019 Standard,v17,8,8,2,3,10.40.210.149,poweredOn,2024-01-19 00:00:00,VM for WEB workload
EU-VM-04-14-18106,vm-18106,host-1637,domain-c1035,vc-b875cd74,Windows Server 2019 Standard,v16,8,8,2,3,10.40.11.58,poweredOn,2021-09-03 00:00:00,VM for APP workload
EU-VM-04-14-18107,vm-18107,host-1637,domain-c1035,vc-b875cd74,Windows Server 2019 Standard,v18,2,32,1,3,10.40.196.156,poweredOn,2019-11-01 00:00:00,VM for WEB workload
EU-VM-04-14-18108,vm-18108,host-1637,domain-c1035,vc-b875cd74,Windows Server 2022 Standard,v15,4,64,4,1,10.40.90.70,poweredOff,2019-11-15 00:00:00,VM for WEB workload
EU-VM-04-14-18109,vm-18109,host-1637,domain-c1035,vc-b875cd74,Windows Server 2019 Standard,v19,2,8,2,3,10.40.13.247,poweredOn,2020-02-12 00:00:00,VM for DB workload
EU-VM-04-14-18110,vm-18110,host-1637,domain-c1035,vc-b875cd74,Windows Server 2019 Standard,v17,2,32,4,2,10.40.88.246,poweredOff,2024-09-23 00:00:00,VM for WEB workload
EU-VM-04-14-18111,vm-18111,host-1637,domain-c1035,vc-b875cd74,Windows Server 2019 Standard,v18,4,16,3,1,10.40.177.91,poweredOff,2024-11-23 00:00:00,VM for DB workload
EU-VM-04-14-18112,vm-18112,host-1637,domain-c1035,vc-b875cd74,Windows Server 2019 Standard,v15,4,8,1,4,10.40.29.229,poweredOn,2023-07-26 00:00:00,VM for WEB workload
EU-VM-04-14-18113,vm-18113,host-1637,domain-c1035,vc-b875cd74,Windows Server 2022 Standard,v14,8,64,1,3,10.40.156.77,poweredOn,2019-06-18 00:00:00,VM for APP workload
EU-VM-04-14-18114,vm-18114,host-1637,domain-c1035,vc-b875cd74,Windows Server 2022 Standard,v14,4,32,1,4,10.40.214.231,poweredOn,2022-02-26 00:00:00,VM for WEB workload
EU-VM-04-14-18115,vm-18115,host-1637,domain-c1035,vc-b875cd74,Windows Server 2019 Standard,v18,2,32,4,2,10.40.190.245,poweredOn,2024-10-09 00:00:00,VM for WEB workload
EU-VM-04-14-18116,vm-18116,host-1637,domain-c1035,vc-b875cd74,RHEL 8.6,v14,8,16,2,4,10.40.138.108,poweredOn,2020-11-30 00:00:00,VM for DB workload
EU-VM-04-14-18117,vm-18117,host-1637,domain-c1035,vc-b875cd74,Windows Server 2022 Standard,v15,4,64,2,4,10.40.132.12,poweredOn,2019-06-18 00:00:00,VM for MON workload
EU-VM-04-15-18118,vm-18118,host-1638,domain-c1035,vc-b875cd74,RHEL 8.6,v15,2,8,3,3,10.40.138.237,poweredOn,2020-05-02 00:00:00,VM for DB workload
EU-VM-04-15-18119,vm-18119,host-1638,domain-c1035,vc-b875cd74,Ubuntu 20.04 LTS,v16,2,4,4,4,10.40.59.134,poweredOn,2020-12-23 00:00:00,VM for DB workload
EU-VM-04-15-18120,vm-18120,host-1638,domain-c1035,vc-b875cd74,RHEL 8.6,v19,2,8,4,3,10.40.124.68,poweredOn,2020-06-09 00:00:00,VM for APP workload
EU-VM-04-15-18121,vm-18121,host-1638,domain-c1035,vc-b875cd74,Windows Server 2019 Standard,v16,2,32,4,2,10.40.127.202,poweredOn,2024-12-11 00:00:00,VM for WEB workload
EU-VM-04-15-18122,vm-18122,host-1638,domain-c1035,vc-b875cd74,RHEL 8.6,v16,8,4,2,2,10.40.75.30,poweredOn,2021-07-06 00:00:00,VM for APP workload
EU-VM-04-15-18123,vm-18123,host-1638,domain-c1035,vc-b875cd74,Windows Server 2022 Standard,v17,8,32,3,1,10.40.147.95,poweredOn,2021-04-21 00:00:00,VM for APP workload
EU-VM-04-15-18124,vm-18124,host-1638,domain-c1035,vc-b875cd74,RHEL 8.6,v17,2,16,1,4,10.40.5.211,poweredOn,2023-03-23 00:00:00,VM for DB workload
EU-VM-04-15-18125,vm-18125,host-1638,domain-c1035,vc-b875cd74,Windows Server 2022 Standard,v14,16,64,3,4,10.40.234.32,poweredOn,2023-04-21 00:00:00,VM for DB workload
EU-VM-04-15-18126,vm-18126,host-1638,domain-c1035,vc-b875cd74,Windows Server 2019 Standard,v19,4,8,3,1,10.40.56.146,poweredOff,2020-06-19 00:00:00,VM for APP workload
EU-VM-04-15-18127,vm-18127,host-1638,domain-c1035,vc-b875cd74,Ubuntu 20.04 LTS,v15,4,8,2,1,10.40.96.231,poweredOn,2023-05-21 00:00:00,VM for WEB workload
EU-VM-04-15-18128,vm-18128,host-1638,domain-c1035,vc-b875cd74,RHEL 8.6,v19,4,16,1,1,10.40.16.55,poweredOn,2024-06-03 00:00:00,VM for MON workload
EU-VM-04-15-18129,vm-18129,host-1638,domain-c1035,vc-b875cd74,RHEL 8.6,v19,4,8,2,2,10.40.204.90,poweredOn,2022-02-08 00:00:00,VM for APP workload
EU-VM-04-15-18130,vm-18130,host-1638,domain-c1035,vc-b875cd74,Windows Server 2022 Standard,v17,8,16,1,3,10.40.243.202,poweredOn,2020-02-28 00:00:00,VM for DB workload
EU-VM-04-15-18131,vm-18131,host-1638,domain-c1035,vc-b875cd74,Windows Server 2022 Standard,v19,8,32,1,2,10.40.5.25,poweredOn,2022-03-31 00:00:00,VM for INF workload
EU-VM-04-15-18132,vm-18132,host-1638,domain-c1035,vc-b875cd74,Windows Server 2019 Standard,v14,2,16,3,3,10.40.26.179,poweredOn,2019-03-23 00:00:00,VM for APP workload
EU-VM-04-15-18133,vm-18133,host-1638,domain-c1035,vc-b875cd74,Windows Server 2019 Standard,v19,4,8,3,4,10.40.116.141,poweredOn,2019-05-17 00:00:00,VM for APP workload
EU-VM-04-15-18134,vm-18134,host-1638,domain-c1035,vc-b875cd74,Windows Server 2019 Standard,v19,8,32,4,3,10.40.213.222,poweredOn,2019-09-12 00:00:00,VM for APP workload
EU-VM-04-15-18135,vm-18135,host-1638,domain-c1035,vc-b875cd74,Windows Server 2019 Standard,v16,2,32,2,4,10.40.77.127,poweredOff,2024-04-09 00:00:00,VM for DB workload
EU-VM-04-15-18136,vm-18136,host-1638,domain-c1035,vc-b875cd74,Windows Server 2019 Standard,v17,4,16,3,3,10.40.49.177,poweredOn,2024-09-22 00:00:00,VM for APP workload
EU-VM-04-15-18137,vm-18137,host-1638,domain-c1035,vc-b875cd74,Windows Server 2022 Standard,v15,16,32,3,4,10.40.75.189,poweredOn,2021-08-18 00:00:00,VM for DB workload
EU-VM-04-15-18138,vm-18138,host-1638,domain-c1035,vc-b875cd74,Windows Server 2022 Standard,v16,16,32,3,2,10.40.47.49,poweredOff,2024-09-02 00:00:00,VM for WEB workload
EU-VM-04-15-18139,vm-18139,host-1638,domain-c1035,vc-b875cd74,Windows Server 2019 Standard,v18,4,32,2,2,10.40.52.203,poweredOn,2024-01-05 00:00:00,VM for SVC workload
EU-VM-04-15-18140,vm-18140,host-1638,domain-c1035,vc-b875cd74,Windows Server 2019 Standard,v18,2,16,2,1,10.40.195.86,poweredOn,2024-07-21 00:00:00,VM for APP workload
EU-VM-04-15-18141,vm-18141,host-1638,domain-c1035,vc-b875cd74,Windows Server 2019 Standard,v16,8,16,3,4,10.40.207.58,poweredOn,2023-11-17 00:00:00,VM for DB workload
EU-VM-04-15-18142,vm-18142,host-1638,domain-c1035,vc-b875cd74,RHEL 8.6,v17,4,16,2,4,10.40.166.8,poweredOn,2023-02-16 00:00:00,VM for WEB workload
EU-VM-04-16-18143,vm-18143,host-1639,domain-c1035,vc-b875cd74,Windows Server 2019 Standard,v14,2,16,2,4,10.40.69.8,poweredOn,2020-03-26 00:00:00,VM for WEB workload
EU-VM-04-16-18144,vm-18144,host-1639,domain-c1035,vc-b875cd74,Ubuntu 20.04 LTS,v14,8,4,2,4,10.40.231.71,poweredOn,2024-10-14 00:00:00,VM for WEB workload
EU-VM-04-16-18145,vm-18145,host-1639,domain-c1035,vc-b875cd74,Windows Server 2022 Standard,v18,4,16,1,4,10.40.199.132,poweredOn,2022-09-27 00:00:00,VM for APP workload
EU-VM-04-16-18146,vm-18146,host-1639,domain-c1035,vc-b875cd74,Windows Server 2022 Standard,v18,8,64,1,3,10.40.7.254,poweredOn,2024-08-19 00:00:00,VM for APP workload
EU-VM-04-16-18147,vm-18147,host-1639,domain-c1035,vc-b875cd74,Windows Server 2019 Standard,v15,4,32,2,4,10.40.161.24,poweredOn,2020-10-02 00:00:00,VM for DB workload
EU-VM-04-16-18148,vm-18148,host-1639,domain-c1035,vc-b875cd74,Windows Server 2019 Standard,v16,4,8,1,2,10.40.226.135,poweredOn,2019-01-08 00:00:00,VM for APP workload
EU-VM-04-16-18149,vm-18149,host-1639,domain-c1035,vc-b875cd74,Ubuntu 20.04 LTS,v16,8,16,4,3,10.40.253.174,poweredOn,2021-05-03 00:00:00,VM for APP workload
EU-VM-04-16-18150,vm-18150,host-1639,domain-c1035,vc-b875cd74,Ubuntu 20.04 LTS,v15,4,4,3,3,10.40.196.95,poweredOff,2021-05-28 00:00:00,VM for DB workload
EU-VM-04-16-18151,vm-18151,host-1639,domain-c1035,vc-b875cd74,Windows Server 2022 Standard,v19,8,32,4,4,10.40.7.152,poweredOn,2022-03-15 00:00:00,VM for MON workload
EU-VM-04-16-18152,vm-18152,host-1639,domain-c1035,vc-b875cd74,Windows Server 2022 Standard,v18,16,16,2,4,10.40.228.198,poweredOn,2024-09-05 00:00:00,VM for APP workload
EU-VM-04-16-18153,vm-18153,host-1639,domain-c1035,vc-b875cd74,RHEL 8.6,v17,2,4,4,2,10.40.52.129,poweredOn,2024-03-04 00:00:00,VM for WEB workload
EU-VM-04-16-18154,vm-18154,host-1639,domain-c1035,vc-b875cd74,Windows Server 2022 Standard,v16,4,64,3,3,10.40.23.2,poweredOff,2020-01-18 00:00:00,VM for WEB workload
EU-VM-04-16-18155,vm-18155,host-1639,domain-c1035,vc-b875cd74,RHEL 8.6,v18,2,16,1,2,10.40.129.93,poweredOn,2020-02-23 00:00:00,VM for WEB workload
EU-VM-04-16-18156,vm-18156,host-1639,domain-c1035,vc-b875cd74,Windows Server 2022 Standard,v17,16,16,2,1,10.40.93.66,poweredOn,2020-04-09 00:00:00,VM for WEB workload
EU-VM-04-16-18157,vm-18157,host-1639,domain-c1035,vc-b875cd74,Windows Server 2022 Standard,v17,16,16,4,4,10.40.39.8,poweredOn,2019-10-25 00:00:00,VM for SVC workload
EU-VM-04-16-18158,vm-18158,host-1639,domain-c1035,vc-b875cd74,Windows Server 2022 Standard,v15,16,32,4,4,10.40.53.234,poweredOn,2021-02-26 00:00:00,VM for WEB workload
EU-VM-04-16-18159,vm-18159,host-1639,domain-c1035,vc-b875cd74,Windows Server 2022 Standard,v19,4,32,2,3,10.40.98.83,poweredOn,2020-12-13 00:00:00,VM for WEB workload
EU-VM-04-16-18160,vm-18160,host-1639,domain-c1035,vc-b875cd74,Windows Server 2019 Standard,v19,4,32,3,3,10.40.17.113,poweredOn,2023-01-19 00:00:00,VM for INF workload
EU-VM-04-16-18161,vm-18161,host-1639,domain-c1035,vc-b875cd74,Ubuntu 20.04 LTS,v15,4,8,3,4,10.40.8.203,poweredOn,2021-01-25 00:00:00,VM for DB workload
EU-VM-04-16-18162,vm-18162,host-1639,domain-c1035,vc-b875cd74,Windows Server 2019 Standard,v17,2,32,4,2,10.40.212.188,poweredOn,2023-08-18 00:00:00,VM for WEB workload
EU-VM-04-16-18163,vm-18163,host-1639,domain-c1035,vc-b875cd74,Windows Server 2019 Standard,v14,2,16,1,4,10.40.177.160,poweredOn,2023-09-11 00:00:00,VM for WEB workload
EU-VM-04-16-18164,vm-18164,host-1639,domain-c1035,vc-b875cd74,RHEL 8.6,v17,4,4,3,3,10.40.153.187,poweredOn,2019-06-05 00:00:00,VM for WEB workload
EU-VM-04-16-18165,vm-18165,host-1639,domain-c1035,vc-b875cd74,RHEL 8.6,v15,4,8,4,3,10.40.77.67,poweredOn,2023-10-01 00:00:00,VM for WEB workload
EU-VM-04-16-18166,vm-18166,host-1639,domain-c1035,vc-b875cd74,RHEL 8.6,v18,8,8,1,4,10.40.9.116,poweredOn,2023-07-22 00:00:00,VM for APP workload
EU-VM-04-16-18167,vm-18167,host-1639,domain-c1035,vc-b875cd74,Windows Server 2019 Standard,v19,2,32,2,2,10.40.115.248,poweredOn,2020-01-14 00:00:00,VM for SVC workload
EU-VM-04-16-18168,vm-18168,host-1639,domain-c1035,vc-b875cd74,Ubuntu 20.04 LTS,v17,8,4,3,4,10.40.32.43,poweredOn,2024-09-19 00:00:00,VM for MON workload
EU-VM-04-16-18169,vm-18169,host-1639,domain-c1035,vc-b875cd74,Ubuntu 20.04 LTS,v15,4,8,3,1,10.40.20.47,poweredOn,2019-06-20 00:00:00,VM for WEB workload
EU-VM-04-16-18170,vm-18170,host-1639,domain-c1035,vc-b875cd74,Windows Server 2019 Standard,v14,2,16,4,3,10.40.125.63,poweredOn,2020-03-18 00:00:00,VM for WEB workload
EU-VM-04-17-18171,vm-18171,host-1640,domain-c1035,vc-b875cd74,Ubuntu 20.04 LTS,v18,4,8,3,3,10.40.146.119,poweredOn,2024-08-13 00:00:00,VM for WEB workload
EU-VM-04-17-18172,vm-18172,host-1640,domain-c1035,vc-b875cd74,Windows Server 2019 Standard,v19,8,8,3,1,10.40.34.159,poweredOn,2021-05-07 00:00:00,VM for MON workload
EU-VM-04-17-18173,vm-18173,host-1640,domain-c1035,vc-b875cd74,Windows Server 2019 Standard,v17,4,32,1,4,10.40.218.254,poweredOff,2024-06-11 00:00:00,VM for APP workload
EU-VM-04-17-18174,vm-18174,host-1640,domain-c1035,vc-b875cd74,RHEL 8.6,v18,8,4,1,4,10.40.172.102,poweredOn,2023-08-09 00:00:00,VM for APP workload
EU-VM-04-17-18175,vm-18175,host-1640,domain-c1035,vc-b875cd74,Windows Server 2019 Standard,v18,2,32,2,4,10.40.223.162,poweredOn,2021-12-05 00:00:00,VM for SVC workload
EU-VM-04-17-18176,vm-18176,host-1640,domain-c1035,vc-b875cd74,Windows Server 2022 Standard,v17,4,64,2,3,10.40.21.181,poweredOn,2021-07-06 00:00:00,VM for APP workload
EU-VM-04-17-18177,vm-18177,host-1640,domain-c1035,vc-b875cd74,Windows Server 2019 Standard,v16,2,8,1,3,10.40.134.194,poweredOn,2024-09-19 00:00:00,VM for DB workload
EU-VM-04-17-18178,vm-18178,host-1640,domain-c1035,vc-b875cd74,Windows Server 2019 Standard,v14,8,32,3,3,10.40.64.16,poweredOn,2019-05-04 00:00:00,VM for APP workload
EU-VM-04-17-18179,vm-18179,host-1640,domain-c1035,vc-b875cd74,Windows Server 2019 Standard,v16,4,8,3,1,10.40.57.85,poweredOn,2023-09-27 00:00:00,VM for WEB workload
EU-VM-04-17-18180,vm-18180,host-1640,domain-c1035,vc-b875cd74,Windows Server 2022 Standard,v18,16,16,4,4,10.40.124.42,poweredOn,2019-10-04 00:00:00,VM for APP workload
EU-VM-04-17-18181,vm-18181,host-1640,domain-c1035,vc-b875cd74,Windows Server 2019 Standard,v17,4,16,3,2,10.40.180.89,poweredOn,2020-02-15 00:00:00,VM for APP workload
EU-VM-04-17-18182,vm-18182,host-1640,domain-c1035,vc-b875cd74,RHEL 8.6,v18,8,16,4,1,10.40.226.238,poweredOn,2023-03-28 00:00:00,VM for WEB workload
EU-VM-04-17-18183,vm-18183,host-1640,domain-c1035,vc-b875cd74,Windows Server 2019 Standard,v18,4,8,1,3,10.40.199.241,poweredOn,2019-05-31 00:00:00,VM for SVC workload
EU-VM-04-17-18184,vm-18184,host-1640,domain-c1035,vc-b875cd74,Windows Server 2022 Standard,v17,4,32,4,2,10.40.218.231,poweredOn,2022-11-29 00:00:00,VM for DB workload
EU-VM-04-17-18185,vm-18185,host-1640,domain-c1035,vc-b875cd74,Windows Server 2019 Standard,v14,2,32,3,2,10.40.195.98,poweredOn,2019-07-03 00:00:00,VM for APP workload
EU-VM-04-17-18186,vm-18186,host-1640,domain-c1035,vc-b875cd74,Windows Server 2019 Standard,v14,8,32,1,2,10.40.148.226,poweredOn,2021-06-05 00:00:00,VM for WEB workload
EU-VM-04-17-18187,vm-18187,host-1640,domain-c1035,vc-b875cd74,Windows Server 2019 Standard,v19,4,16,4,3,10.40.79.149,poweredOn,2024-02-03 00:00:00,VM for DB workload
EU-VM-04-17-18188,vm-18188,host-1640,domain-c1035,vc-b875cd74,Windows Server 2022 Standard,v14,8,32,1,3,10.40.148.239,poweredOff,2021-02-21 00:00:00,VM for APP workload
EU-VM-04-17-18189,vm-18189,host-1640,domain-c1035,vc-b875cd74,RHEL 8.6,v18,4,4,1,3,10.40.173.201,poweredOff,2023-07-02 00:00:00,VM for APP workload
EU-VM-04-17-18190,vm-18190,host-1640,domain-c1035,vc-b875cd74,Windows Server 2019 Standard,v19,2,16,2,1,10.40.177.45,poweredOn,2019-07-03 00:00:00,VM for DB workload
EU-VM-04-18-18191,vm-18191,host-1641,domain-c1035,vc-b875cd74,Ubuntu 20.04 LTS,v19,4,16,4,3,10.40.80.58,poweredOn,2019-06-11 00:00:00,VM for INF workload
EU-VM-04-18-18192,vm-18192,host-1641,domain-c1035,vc-b875cd74,Windows Server 2022 Standard,v14,8,32,4,3,10.40.168.207,poweredOn,2023-09-22 00:00:00,VM for APP workload
EU-VM-04-18-18193,vm-18193,host-1641,domain-c1035,vc-b875cd74,Ubuntu 20.04 LTS,v18,8,4,1,4,10.40.218.190,poweredOff,2024-05-01 00:00:00,VM for APP workload
EU-VM-04-18-18194,vm-18194,host-1641,domain-c1035,vc-b875cd74,Windows Server 2022 Standard,v15,16,64,4,4,10.40.69.155,poweredOn,2024-05-24 00:00:00,VM for WEB workload
EU-VM-04-18-18195,vm-18195,host-1641,domain-c1035,vc-b875cd74,Windows Server 2019 Standard,v15,4,8,4,1,10.40.148.61,poweredOn,2021-03-13 00:00:00,VM for SVC workload
EU-VM-04-18-18196,vm-18196,host-1641,domain-c1035,vc-b875cd74,Windows Server 2019 Standard,v16,4,8,1,1,10.40.96.153,poweredOff,2023-07-27 00:00:00,VM for DB workload
EU-VM-04-18-18197,vm-18197,host-1641,domain-c1035,vc-b875cd74,Windows Server 2022 Standard,v18,16,16,4,2,10.40.139.81,poweredOn,2022-04-05 00:00:00,VM for APP workload
EU-VM-04-18-18198,vm-18198,host-1641,domain-c1035,vc-b875cd74,Windows Server 2019 Standard,v18,8,32,4,3,10.40.115.111,poweredOff,2023-08-13 00:00:00,VM for DB workload
EU-VM-04-18-18199,vm-18199,host-1641,domain-c1035,vc-b875cd74,Windows Server 2022 Standard,v18,16,32,2,1,10.40.188.90,poweredOn,2022-02-14 00:00:00,VM for WEB workload
EU-VM-04-18-18200,vm-18200,host-1641,domain-c1035,vc-b875cd74,Windows Server 2019 Standard,v15,8,16,4,1,10.40.181.234,poweredOn,2024-03-12 00:00:00,VM for MON workload
EU-VM-04-18-18201,vm-18201,host-1641,domain-c1035,vc-b875cd74,Windows Server 2022 Standard,v16,4,32,3,3,10.40.46.132,poweredOff,2019-11-07 00:00:00,VM for SVC workload
EU-VM-04-18-18202,vm-18202,host-1641,domain-c1035,vc-b875cd74,Windows Server 2019 Standard,v17,4,8,3,3,10.40.162.207,poweredOn,2023-08-09 00:00:00,VM for INF workload
EU-VM-04-18-18203,vm-18203,host-1641,domain-c1035,vc-b875cd74,RHEL 8.6,v19,2,4,1,4,10.40.124.13,poweredOn,2022-07-27 00:00:00,VM for APP workload
EU-VM-04-18-18204,vm-18204,host-1641,domain-c1035,vc-b875cd74,Windows Server 2022 Standard,v15,16,64,1,1,10.40.34.1,poweredOn,2024-08-21 00:00:00,VM for DB workload
EU-VM-04-18-18205,vm-18205,host-1641,domain-c1035,vc-b875cd74,Windows Server 2019 Standard,v14,8,8,2,1,10.40.164.224,poweredOn,2022-04-08 00:00:00,VM for APP workload
EU-VM-04-18-18206,vm-18206,host-1641,domain-c1035,vc-b875cd74,Windows Server 2019 Standard,v19,2,32,3,1,10.40.17.1,poweredOn,2020-05-14 00:00:00,VM for DB workload
EU-VM-04-18-18207,vm-18207,host-1641,domain-c1035,vc-b875cd74,Windows Server 2019 Standard,v19,2,32,1,4,10.40.183.114,poweredOn,2020-01-08 00:00:00,VM for WEB workload
EU-VM-04-18-18208,vm-18208,host-1641,domain-c1035,vc-b875cd74,Ubuntu 20.04 LTS,v17,4,4,3,1,10.40.254.70,poweredOn,2019-03-31 00:00:00,VM for INF workload
EU-VM-04-18-18209,vm-18209,host-1641,domain-c1035,vc-b875cd74,Windows Server 2019 Standard,v18,2,16,2,3,10.40.157.232,poweredOn,2024-11-02 00:00:00,VM for SVC workload
EU-VM-04-18-18210,vm-18210,host-1641,domain-c1035,vc-b875cd74,Ubuntu 20.04 LTS,v16,4,8,1,1,10.40.233.193,poweredOn,2020-01-10 00:00:00,VM for INF workload
EU-VM-04-18-18211,vm-18211,host-1641,domain-c1035,vc-b875cd74,Ubuntu 20.04 LTS,v16,8,8,1,4,10.40.104.36,poweredOn,2019-11-09 00:00:00,VM for DB workload
EU-VM-04-19-18212,vm-18212,host-1642,domain-c1035,vc-b875cd74,Windows Server 2022 Standard,v17,8,16,4,1,10.40.97.175,poweredOn,2019-07-29 00:00:00,VM for INF workload
EU-VM-04-19-18213,vm-18213,host-1642,domain-c1035,vc-b875cd74,Windows Server 2022 Standard,v16,8,64,2,1,10.40.250.101,poweredOn,2020-09-22 00:00:00,VM for APP workload
EU-VM-04-19-18214,vm-18214,host-1642,domain-c1035,vc-b875cd74,Ubuntu 20.04 LTS,v16,4,4,4,3,10.40.180.56,poweredOn,2023-05-03 00:00:00,VM for WEB workload
EU-VM-04-19-18215,vm-18215,host-1642,domain-c1035,vc-b875cd74,Windows Server 2019 Standard,v18,4,32,2,1,10.40.115.184,poweredOn,2020-06-14 00:00:00,VM for DB workload
EU-VM-04-19-18216,vm-18216,host-1642,domain-c1035,vc-b875cd74,Windows Server 2019 Standard,v17,2,16,1,2,10.40.249.3,poweredOn,2021-12-24 00:00:00,VM for DB workload
EU-VM-04-19-18217,vm-18217,host-1642,domain-c1035,vc-b875cd74,RHEL 8.6,v15,8,16,2,3,10.40.57.61,poweredOn,2024-02-06 00:00:00,VM for APP workload
EU-VM-04-19-18218,vm-18218,host-1642,domain-c1035,vc-b875cd74,Windows Server 2022 Standard,v16,8,64,1,3,10.40.160.8,poweredOn,2020-06-18 00:00:00,VM for WEB workload
EU-VM-04-19-18219,vm-18219,host-1642,domain-c1035,vc-b875cd74,RHEL 8.6,v14,2,16,1,4,10.40.244.122,poweredOn,2020-07-06 00:00:00,VM for APP workload
EU-VM-04-19-18220,vm-18220,host-1642,domain-c1035,vc-b875cd74,Windows Server 2019 Standard,v14,4,16,1,2,10.40.69.203,poweredOn,2022-06-15 00:00:00,VM for WEB workload
EU-VM-04-19-18221,vm-18221,host-1642,domain-c1035,vc-b875cd74,Windows Server 2019 Standard,v16,8,16,4,3,10.40.100.202,poweredOn,2023-01-22 00:00:00,VM for WEB workload
EU-VM-04-19-18222,vm-18222,host-1642,domain-c1035,vc-b875cd74,Windows Server 2019 Standard,v15,2,32,1,2,10.40.8.134,poweredOff,2019-10-04 00:00:00,VM for WEB workload
EU-VM-04-19-18223,vm-18223,host-1642,domain-c1035,vc-b875cd74,Windows Server 2022 Standard,v15,4,64,4,3,10.40.109.151,poweredOn,2024-09-02 00:00:00,VM for WEB workload
EU-VM-04-19-18224,vm-18224,host-1642,domain-c1035,vc-b875cd74,Windows Server 2022 Standard,v16,4,16,2,4,10.40.134.248,poweredOn,2024-09-17 00:00:00,VM for APP workload
EU-VM-04-19-18225,vm-18225,host-1642,domain-c1035,vc-b875cd74,RHEL 8.6,v15,4,16,1,1,10.40.24.243,poweredOn,2020-02-12 00:00:00,VM for SVC workload
EU-VM-04-19-18226,vm-18226,host-1642,domain-c1035,vc-b875cd74,Windows Server 2022 Standard,v19,4,16,1,2,10.40.13.104,poweredOn,2024-07-22 00:00:00,VM for INF workload
EU-VM-04-19-18227,vm-18227,host-1642,domain-c1035,vc-b875cd74,Windows Server 2022 Standard,v16,16,16,2,2,10.40.150.111,poweredOn,2022-06-11 00:00:00,VM for WEB workload
EU-VM-04-19-18228,vm-18228,host-1642,domain-c1035,vc-b875cd74,RHEL 8.6,v17,8,8,2,1,10.40.36.247,poweredOn,2024-08-24 00:00:00,VM for APP workload
EU-VM-04-19-18229,vm-18229,host-1642,domain-c1035,vc-b875cd74,Windows Server 2022 Standard,v16,4,64,2,1,10.40.31.87,poweredOn,2024-04-16 00:00:00,VM for DB workload
EU-VM-04-19-18230,vm-18230,host-1642,domain-c1035,vc-b875cd74,Windows Server 2019 Standard,v14,8,8,4,4,10.40.13.195,poweredOn,2024-03-02 00:00:00,VM for APP workload
EU-VM-04-19-18231,vm-18231,host-1642,domain-c1035,vc-b875cd74,Windows Server 2019 Standard,v14,2,32,3,1,10.40.190.193,poweredOff,2022-01-05 00:00:00,VM for SVC workload
